23.10.2017 18:56:41: Lewis (25.6.40.189:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "epoch_gm_enabled" = true 2:2161 Epoch_Female_F
24.10.2017 12:02:44: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:7116 Epoch_Male_F
24.10.2017 12:02:44: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_isunconscious" = true 2:7116 Epoch_Male_F
24.10.2017 12:02:44: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_muteunitreasons" = ["isPlayer","isUnconscious"] 2:7116 Epoch_Male_F
24.10.2017 12:02:44: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "tf_voicevolume" = 0 2:7116 Epoch_Male_F
24.10.2017 12:02:44: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "tf_unable_to_use_radio" = true 2:7116 Epoch_Male_F
24.10.2017 12:02:44: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "acre_sys_core_isdisabled" = true 2:7116 Epoch_Male_F
24.10.2017 12:02:44: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7116 Epoch_Male_F
24.10.2017 12:02:47: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_effect_setcaptive" = 4 2:7116 Epoch_Male_F
24.10.2017 12:02:47: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_isdead" = true 2:7116 Epoch_Male_F
24.10.2017 12:02:47: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "isdeadplayer" = true 2:7116 Epoch_Male_F
24.10.2017 12:02:47: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_effect_setcaptive" = 0 2:7116 Epoch_Male_F
24.10.2017 12:02:47: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_muteunitreasons" = ["isPlayer"] 2:7116 Epoch_Male_F
24.10.2017 12:02:47: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_previousgroupswitchto" = [] 2:7116 Epoch_Male_F
24.10.2017 12:02:47: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "tf_voicevolume" = 1 2:7116 Epoch_Male_F
24.10.2017 12:02:47: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "tf_unable_to_use_radio" = false 2:7116 Epoch_Male_F
24.10.2017 12:02:47: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "acre_sys_core_isdisabled" = false 2:7116 Epoch_Male_F
24.10.2017 12:02:47: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [1.2,0,0,0,0,0] 2:7116 Epoch_Male_F
24.10.2017 12:02:47: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [[1,18,0,2,0.025],[1,3,0,1,0.01],[1,19,0,1,0.05]] 2:7116 Epoch_Male_F
24.10.2017 12:02:47: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:7116 Epoch_Male_F
24.10.2017 12:02:47: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7116 Epoch_Male_F
24.10.2017 12:02:50: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ryanzombiesinfected" = 0 2:7116 Epoch_Male_F
24.10.2017 12:02:50: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ryanzombiesimmunity" = false 2:7116 Epoch_Male_F
24.10.2017 12:12:46: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_playerowner" = any 2:7116 Epoch_Male_F
24.10.2017 12:38:34: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_muteunitreasons" = ["isPlayer"] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:34: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_originalspeaker" = "male03gre" 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_morphine" = 0 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 100 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_isunconscious" = false 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_tourniquets" = [0,0,0,0,0,0] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_occludedmedications" = any 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bandagedwounds" = [] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_internalwounds" = [] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_fractures" = [] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagelevel" = 0 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagecard" = [] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_ivbags" = any 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0,0,0,0,0,0] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_addedtounitloop" = false 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_incardiacarrest" = false 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haslostblood" = 0 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_isbleeding" = false 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haspain" = false 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_amountofrevivelives" = -1 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_painsuppress" = 0 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_allusedmedication" = [] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_alllogs" = [] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_morphine" = 0 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 100 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_isunconscious" = false 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_tourniquets" = [0,0,0,0,0,0] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_occludedmedications" = any 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bandagedwounds" = [] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_internalwounds" = [] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_fractures" = [] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagelevel" = 0 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagecard" = [] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_ivbags" = any 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0,0,0,0,0,0] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_addedtounitloop" = false 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_incardiacarrest" = false 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haslostblood" = 0 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_isbleeding" = false 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haspain" = false 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_amountofrevivelives" = -1 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_painsuppress" = 0 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_allusedmedication" = [] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_alllogs" = [] 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_name" = "Lewis" 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_nameraw" = "Lewis" 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:35: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_playerowner" = 3 2:1685 VirtualMan_EPOCH
24.10.2017 12:38:43: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_movement_loadcoef" = 1 2:1710 Epoch_Male_F
24.10.2017 12:38:43: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_muteunitreasons" = ["isPlayer"] 2:1710 Epoch_Male_F
24.10.2017 12:38:43: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_originalspeaker" = "" 2:1710 Epoch_Male_F
24.10.2017 12:38:43: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_playerowner" = 3 2:1710 Epoch_Male_F
24.10.2017 12:38:43: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:1710 Epoch_Male_F
24.10.2017 12:38:43: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_statuseffect_object" = B Alpha 1-1:1 REMOTE 2:1710 Epoch_Male_F
24.10.2017 12:38:43: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_name" = "Lewis" 2:1710 Epoch_Male_F
24.10.2017 12:38:43: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_nameraw" = "Lewis" 2:1710 Epoch_Male_F
24.10.2017 12:49:00: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_muteunitreasons" = ["isPlayer"] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:00: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_originalspeaker" = "male03gre" 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_morphine" = 0 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 100 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_isunconscious" = false 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_tourniquets" = [0,0,0,0,0,0] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_occludedmedications" = any 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bandagedwounds" = [] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_internalwounds" = [] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_fractures" = [] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagelevel" = 0 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagecard" = [] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_ivbags" = any 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0,0,0,0,0,0] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_addedtounitloop" = false 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_incardiacarrest" = false 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haslostblood" = 0 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_isbleeding" = false 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haspain" = false 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_amountofrevivelives" = -1 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_painsuppress" = 0 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_allusedmedication" = [] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_alllogs" = [] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_morphine" = 0 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 100 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_isunconscious" = false 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_tourniquets" = [0,0,0,0,0,0] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_occludedmedications" = any 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bandagedwounds" = [] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_internalwounds" = [] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_fractures" = [] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagelevel" = 0 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagecard" = [] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_ivbags" = any 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0,0,0,0,0,0] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_addedtounitloop" = false 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_incardiacarrest" = false 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haslostblood" = 0 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_isbleeding" = false 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haspain" = false 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_amountofrevivelives" = -1 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_painsuppress" = 0 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_allusedmedication" = [] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_alllogs" = [] 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_name" = "Lewis" 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_nameraw" = "Lewis" 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_playerowner" = 3 2:2119 VirtualMan_EPOCH
24.10.2017 12:49:01: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:2119 VirtualMan_EPOCH
24.10.2017 12:51:06: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_muteunitreasons" = ["isPlayer"] 2:2387 VirtualMan_EPOCH
24.10.2017 12:51:06: Lewis (192.168.0.16:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_originalspeaker" = "male03gre" 2:2387 VirtualMan_EPOCH
24.10.2017 12:59:03: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_muteunitreasons" = ["isPlayer"] 2:2163 VirtualMan_EPOCH
24.10.2017 12:59:03: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_originalspeaker" = "male01gre" 2:2163 VirtualMan_EPOCH
24.10.2017 12:59:04: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0 2:2163 VirtualMan_EPOCH
24.10.2017 12:59:04: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_morphine" = 0 2:2163 VirtualMan_EPOCH
24.10.2017 12:59:04: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 100 2:2163 VirtualMan_EPOCH
24.10.2017 12:59:04: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_isunconscious" = false 2:2163 VirtualMan_EPOCH
24.10.2017 12:59:04: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_tourniquets" = [0,0,0,0,0,0] 2:2163 VirtualMan_EPOCH
24.10.2017 12:59:04: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_occludedmedications" = any 2:2163 VirtualMan_EPOCH
24.10.2017 12:59:04: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [] 2:2163 VirtualMan_EPOCH
24.10.2017 12:59:04: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bandagedwounds" = [] 2:2163 VirtualMan_EPOCH
24.10.2017 12:59:04: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_internalwounds" = [] 2:2163 VirtualMan_EPOCH
24.10.2017 12:59:04: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:2163 VirtualMan_EPOCH
